Scientific Name,Primary,Class,Order,Family,Genus,Species,Authority,Infrarank,Infrarank Type,Infrarank Authority,Red List Species ID,Modified Year,Category,Criteria
Urolophus gigas,TRUE,CHONDRICHTHYES,RAJIFORMES,UROLOPHIDAE,Urolophus,gigas,"Scott, 1954",,,,60094,2006,LC,
Urolophus javanicus,TRUE,CHONDRICHTHYES,RAJIFORMES,UROLOPHIDAE,Urolophus,javanicus,"(Martens, 1864)",,,,60095,2006,CR,"B1ab(iii,v)"
Urolophus kaianus,TRUE,CHONDRICHTHYES,RAJIFORMES,UROLOPHIDAE,Urolophus,kaianus,"Gí_nther, 1880",,,,60096,2006,DD,
Urolophus kapalensis,TRUE,CHONDRICHTHYES,RAJIFORMES,UROLOPHIDAE,Urolophus,kapalensis,"Yearsley &amp; Last, 2006",,,,42730,2003,NT,
Urolophus lobatus,TRUE,CHONDRICHTHYES,RAJIFORMES,UROLOPHIDAE,Urolophus,lobatus,"McKay, 1966",,,,60097,2006,LC,
Urolophus mitosis,TRUE,CHONDRICHTHYES,RAJIFORMES,UROLOPHIDAE,Urolophus,mitosis,"Last &amp; Gomon, 1987",,,,60098,2006,LC,
Urolophus neocaledoniensis,TRUE,CHONDRICHTHYES,RAJIFORMES,UROLOPHIDAE,Urolophus,neocaledoniensis,"Sí©ret &amp; Last, 2003",,,,60099,2006,LC,
Urolophus orarius,TRUE,CHONDRICHTHYES,RAJIFORMES,UROLOPHIDAE,Urolophus,orarius,"Last &amp; Gomon, 1987",,,,60100,2006,EN,B1ab(v)
Urolophus papilio,TRUE,CHONDRICHTHYES,RAJIFORMES,UROLOPHIDAE,Urolophus,papilio,"Sí©ret &amp; Last, 2003",,,,60101,2006,LC,
Urolophus paucimaculatus,TRUE,CHONDRICHTHYES,RAJIFORMES,UROLOPHIDAE,Urolophus,paucimaculatus,"Dixon, 1969",,,,60102,2006,LC,
Urolophus piperatus,TRUE,CHONDRICHTHYES,RAJIFORMES,UROLOPHIDAE,Urolophus,piperatus,"Sí©ret &amp; Last, 2003",,,,60103,2006,LC,
Urolophus sufflavus,TRUE,CHONDRICHTHYES,RAJIFORMES,UROLOPHIDAE,Urolophus,sufflavus,"Whitley, 1929",,,,60104,2006,VU,A2bd
Urolophus viridis,TRUE,CHONDRICHTHYES,RAJIFORMES,UROLOPHIDAE,Urolophus,viridis,"McCulloch, 1916",,,,60105,2006,VU,A2bd
Urolophus westraliensis,TRUE,CHONDRICHTHYES,RAJIFORMES,UROLOPHIDAE,Urolophus,westraliensis,"Last &amp; Gomon, 1987",,,,60106,2006,LC,
Urotrygon aspidura,TRUE,CHONDRICHTHYES,RAJIFORMES,UROTRYGONIDAE,Urotrygon,aspidura,"(Jordan &amp; Gilbert, 1882)",,,,161689,2009,DD,
Urotrygon chilensis,TRUE,CHONDRICHTHYES,RAJIFORMES,UROTRYGONIDAE,Urotrygon,chilensis,"(Gí_nther, 1872)",,,,44647,2004,DD,
Urotrygon microphthalmum,TRUE,CHONDRICHTHYES,RAJIFORMES,UROTRYGONIDAE,Urotrygon,microphthalmum,"Delsman, 1941",,,,44598,2004,LC,
Urotrygon munda,TRUE,CHONDRICHTHYES,RAJIFORMES,UROTRYGONIDAE,Urotrygon,munda,"Gill, 1863",,,,161730,2009,DD,
Urotrygon nana,TRUE,CHONDRICHTHYES,RAJIFORMES,UROTRYGONIDAE,Urotrygon,nana,"Miyake &amp; McEachran, 1988",,,,161747,2009,DD,
Urotrygon reticulata,TRUE,CHONDRICHTHYES,RAJIFORMES,UROTRYGONIDAE,Urotrygon,reticulata,"Miyake &amp; McEachran, 1988",,,,161541,2009,VU,A4d
Urotrygon rogersi,TRUE,CHONDRICHTHYES,RAJIFORMES,UROTRYGONIDAE,Urotrygon,rogersi,"(Jordan &amp; Starks, 1895)",,,,161335,2009,DD,
Urotrygon simulatrix,TRUE,CHONDRICHTHYES,RAJIFORMES,UROTRYGONIDAE,Urotrygon,simulatrix,"Miyake &amp; McEachran, 1988",,,,161394,2009,VU,B1ab(v)
Urotrygon venezuelae,TRUE,CHONDRICHTHYES,RAJIFORMES,UROTRYGONIDAE,Urotrygon,venezuelae,"Schultz, 1949",,,,63156,2007,NT,
Zameus ichiharai,TRUE,CHONDRICHTHYES,SQUALIFORMES,SOMNIOSIDAE,Zameus,ichiharai,"(Yano &amp; Tanaka, 1984)",,,,161363,2009,DD,
Zameus squamulosus,TRUE,CHONDRICHTHYES,SQUALIFORMES,SOMNIOSIDAE,Zameus,squamulosus,"(Gí_nther, 1877)",,,,60215,2006,DD,
Zanobatus schoenleinii,TRUE,CHONDRICHTHYES,RAJIFORMES,ZANOBATIDAE,Zanobatus,schoenleinii,"(Mí_ller &amp; Henle, 1841)",,,,161519,2009,DD,
Zapteryx brevirostris,TRUE,CHONDRICHTHYES,RAJIFORMES,RHINOBATIDAE,Zapteryx,brevirostris,"(Mí_ller &amp; Henle, 1841)",,,,61419,2006,VU,A2ab+3b+4ab
Zapteryx exasperata,TRUE,CHONDRICHTHYES,RAJIFORMES,RHINOBATIDAE,Zapteryx,exasperata,"(Jordan &amp; Gilbert, 1880)",,,,60177,2015,DD,
Zapteryx xyster,TRUE,CHONDRICHTHYES,RAJIFORMES,RHINOBATIDAE,Zapteryx,xyster,"Jordan &amp; Evermann, 1896",,,,60178,2009,DD,
Zearaja chilensis,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Zearaja,chilensis,"(Guichenot, 1848)",,,,63147,2007,VU,A4bd
Zearaja maugeana,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Zearaja,maugeana,"Last &amp; Gledhill, 2007",,,,64442,2005,EN,B1ab(iii)
Zearaja nasutus,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Zearaja,nasutus,"(Banks, in Mí_ller &amp; Henle, 1841)",,,,41800,2003,LC,
